t, ref_c, dmm_c, humidity, v
1689102622.9584594, 24.657, 40.6165, 53.563, 7.045668411E+00
1689102624.3768277, 24.662, 40.6164, 53.561, 7.045668515E+00
1689102625.7952719, 24.666, 40.6161, 53.561, 7.045667184E+00
1689102627.2137957, 24.666, 40.6161, 53.559, 7.045667513E+00
1689102628.632186, 24.653, 40.6165, 53.558, 7.045668408E+00
1689102630.0506923, 24.659, 40.6168, 53.556, 7.045667743E+00
1689102631.4691927, 24.663, 40.6161, 53.557, 7.045666548E+00
1689102632.8876462, 24.653, 40.6163, 53.551, 7.045667200E+00
1689102634.3059695, 24.656, 40.6158, 53.546, 7.045668042E+00
1689102635.7245393, 24.656, 40.6158, 53.547, 7.045668391E+00
1689102637.1430054, 24.657, 40.6163, 53.533, 7.045668325E+00
1689102638.56151, 24.651, 40.6157, 53.537, 7.045667054E+00
1689102639.979857, 24.657, 40.6158, 53.537, 7.045668414E+00
1689102641.3983772, 24.656, 40.6158, 53.528, 7.045667982E+00
1689102642.8168592, 24.654, 40.6153, 53.53, 7.045668641E+00
1689102644.2353756, 24.654, 40.6153, 53.529, 7.045668714E+00
1689102645.6537225, 24.654, 40.6161, 53.537, 7.045667852E+00
1689102647.0722136, 24.644, 40.6151, 53.528, 7.045668012E+00
1689102648.490751, 24.647, 40.6157, 53.527, 7.045666355E+00
1689102649.9092474, 24.639, 40.6148, 53.523, 7.045667706E+00
1689102651.3276148, 24.648, 40.6157, 53.522, 7.045667723E+00
1689102652.7460816, 24.636, 40.6153, 53.521, 7.045667752E+00
1689102654.1645947, 24.644, 40.6154, 53.514, 7.045668321E+00
1689102655.583006, 24.633, 40.6154, 53.514, 7.045666964E+00
1689102657.0014465, 24.634, 40.6156, 53.51, 7.045668312E+00
1689102658.4200115, 24.625, 40.6154, 53.511, 7.045584625E+00
1689102659.838292, 24.616, 40.6158, 53.506, 7.045669336E+00
1689102661.2567947, 24.619, 40.6163, 53.497, 7.045666751E+00
1689102662.6753058, 24.621, 40.6161, 53.495, 7.045669023E+00
1689102664.0936296, 24.616, 40.6163, 53.49, 7.045667959E+00
1689102665.5121396, 24.621, 40.6164, 53.492, 7.045668072E+00
1689102666.9306436, 24.617, 40.6163, 53.495, 7.045665936E+00
1689102668.3492677, 24.619, 40.6169, 53.491, 7.045667174E+00
1689102669.7675378, 24.617, 40.6162, 53.493, 7.045668867E+00
1689102671.186014, 24.61, 40.6162, 53.497, 7.045667177E+00
1689102672.6045387, 24.607, 40.6164, 53.494, 7.045667822E+00
1689102674.022864, 24.61, 40.6166, 53.502, 7.045668458E+00
1689102675.441378, 24.607, 40.6158, 53.504, 7.045667692E+00
1689102676.8598866, 24.613, 40.616, 53.504, 7.045668118E+00
1689102678.2782469, 24.604, 40.6159, 53.494, 7.045666085E+00
1689102679.6967337, 24.598, 40.6156, 53.493, 7.045668211E+00
1689102681.1152375, 24.599, 40.6169, 53.496, 7.045668404E+00
1689102682.5337508, 24.594, 40.6164, 53.494, 7.045668617E+00
1689102683.9520683, 24.591, 40.6163, 53.493, 7.045667383E+00
1689102685.370608, 24.593, 40.6161, 53.49, 7.045667715E+00
1689102686.789109, 24.59, 40.6157, 53.493, 7.045667616E+00
1689102688.2076383, 24.588, 40.6159, 53.489, 7.045666997E+00
1689102689.6259913, 24.581, 40.6159, 53.49, 7.045667593E+00
1689102691.044492, 24.579, 40.616, 53.478, 7.045667962E+00
1689102692.4630165, 24.582, 40.6161, 53.471, 7.045668308E+00
1689102693.8813791, 24.564, 40.6158, 53.468, 7.045668088E+00
1689102765.7432175, 24.461, 40.6195, 53.338, 7.045661100E+00
1689102767.1615336, 24.463, 40.6185, 53.335, 7.045662520E+00
1689102768.580166, 24.463, 40.6194, 53.333, 7.045666868E+00
1689102769.9985812, 24.457, 40.6192, 53.333, 7.045667672E+00
1689102771.416936, 24.458, 40.6196, 53.327, 7.045667420E+00
1689102772.8353875, 24.455, 40.6194, 53.328, 7.045669050E+00
1689102774.2539337, 24.452, 40.6197, 53.315, 7.045668555E+00
1689102775.672295, 24.447, 40.6204, 53.305, 7.045667949E+00
1689102777.0907447, 24.443, 40.6199, 53.309, 7.045667666E+00
1689102778.509208, 24.444, 40.6208, 53.3, 7.045667922E+00
1689102779.927592, 24.444, 40.6212, 53.299, 7.045667297E+00
1689102781.3461225, 24.438, 40.6209, 53.295, 7.045667879E+00
1689102782.7646365, 24.44, 40.6211, 53.296, 7.045666725E+00
1689102784.1831243, 24.44, 40.6214, 53.298, 7.045666079E+00
1689102785.6015058, 24.444, 40.6225, 53.295, 7.045667134E+00
1689102787.0199523, 24.437, 40.6219, 53.29, 7.045667030E+00
1689102788.4384255, 24.44, 40.6227, 53.292, 7.045667836E+00
1689102789.856924, 24.438, 40.6232, 53.293, 7.045668950E+00
1689102791.2752976, 24.437, 40.6228, 53.3, 7.045666685E+00
1689102792.6938295, 24.438, 40.6232, 53.298, 7.045667440E+00
1689102794.1122663, 24.431, 40.6238, 53.296, 7.045668328E+00
1689102795.5307956, 24.434, 40.6244, 53.298, 7.045666259E+00
1689102796.9491658, 24.424, 40.6241, 53.292, 7.045667410E+00
1689102798.3676252, 24.423, 40.6239, 53.281, 7.045666997E+00
1689102799.7861238, 24.414, 40.6243, 53.28, 7.045667603E+00
1689102801.2044597, 24.414, 40.6251, 53.275, 7.045667513E+00
1689102802.6229534, 24.411, 40.6245, 53.271, 7.045666688E+00
1689102804.0415032, 24.411, 40.6247, 53.266, 7.045665630E+00
1689102805.4598916, 24.404, 40.6244, 53.271, 7.045665793E+00
1689102806.8783245, 24.408, 40.625, 53.277, 7.045667992E+00
1689102808.2967865, 24.406, 40.6256, 53.274, 7.045666558E+00
1689102809.7153664, 24.401, 40.6249, 53.269, 7.045666957E+00
1689102811.1336339, 24.395, 40.6251, 53.279, 7.045666352E+00
1689102812.552147, 24.394, 40.625, 53.274, 7.045669326E+00
1689102813.9706829, 24.394, 40.625, 53.271, 7.045666535E+00
1689102815.3891747, 24.386, 40.625, 53.274, 7.045668295E+00
1689102816.8074863, 24.382, 40.6249, 53.265, 7.045667723E+00
1689102818.2259855, 24.382, 40.6255, 53.267, 7.045667224E+00
1689102819.6445131, 24.38, 40.6252, 53.274, 7.045582280E+00
1689102821.063012, 24.372, 40.6249, 53.267, 7.045667373E+00
1689102822.4813275, 24.369, 40.6247, 53.267, 7.045630519E+00
1689102823.8998327, 24.371, 40.6248, 53.254, 7.045667922E+00
1689102825.318389, 24.377, 40.6247, 53.254, 7.045667300E+00
1689102826.7368667, 24.369, 40.6249, 53.256, 7.045668009E+00
1689102828.1552017, 24.372, 40.6253, 53.251, 7.045667733E+00
1689102829.573725, 24.371, 40.6252, 53.251, 7.045666532E+00
1689102830.9921956, 24.362, 40.6248, 53.251, 7.045666821E+00
1689102832.41069, 24.374, 40.6248, 53.253, 7.045667563E+00
1689102833.829035, 24.366, 40.6252, 53.263, 7.045666119E+00
1689102835.2476127, 24.365, 40.6248, 53.26, 7.045665983E+00
1689102836.6660502, 24.371, 40.6245, 53.273, 7.045664855E+00
1689102838.0845385, 24.363, 40.6252, 53.254, 7.045665783E+00
1689102839.502884, 24.36, 40.6251, 53.253, 7.045667446E+00
1689102840.9214506, 24.362, 40.6249, 53.254, 7.045667932E+00
1689102842.3398905, 24.36, 40.6252, 53.254, 7.045666415E+00
1689102843.7582843, 24.352, 40.6251, 53.246, 7.045668654E+00
1689102845.1767445, 24.354, 40.6241, 53.246, 7.045668325E+00
1689102846.595277, 24.355, 40.6249, 53.242, 7.045666655E+00
1689102848.01357, 24.359, 40.6251, 53.248, 7.045666711E+00
1689102849.432085, 24.351, 40.6249, 53.231, 7.045668292E+00
1689102850.8505955, 24.354, 40.6251, 53.235, 7.045667869E+00
1689102852.2690809, 24.359, 40.6247, 53.241, 7.045667197E+00
1689102853.68743, 24.351, 40.625, 53.237, 7.045665883E+00
1689102855.1059659, 24.355, 40.6252, 53.24, 7.045667533E+00
1689102856.5244446, 24.359, 40.625, 53.23, 7.045668398E+00
1689102857.9427752, 24.349, 40.624, 53.223, 7.045666498E+00
1689102859.3612878, 24.357, 40.6245, 53.215, 7.045666695E+00
1689102860.7797747, 24.354, 40.6245, 53.217, 7.045668215E+00
1689102862.1982954, 24.351, 40.6246, 53.207, 7.045667483E+00
1689102863.616618, 24.349, 40.6246, 53.206, 7.045668817E+00
1689102865.0351186, 24.354, 40.6249, 53.207, 7.045668701E+00
1689102866.4534755, 24.352, 40.6242, 53.199, 7.045668814E+00
1689102867.871949, 24.346, 40.6243, 53.19, 7.045668088E+00
1689102869.290493, 24.354, 40.6249, 53.194, 7.045668647E+00
1689102870.7089841, 24.346, 40.6245, 53.187, 7.045667549E+00
1689102872.127296, 24.352, 40.6251, 53.188, 7.045667396E+00
1689102873.5458515, 24.355, 40.6243, 53.191, 7.045667130E+00
1689102874.9643235, 24.349, 40.6246, 53.196, 7.045666142E+00
1689102876.3826427, 24.348, 40.6246, 53.191, 7.045666528E+00
1689102877.801162, 24.346, 40.6245, 53.179, 7.045667712E+00
1689102879.219955, 24.355, 40.6245, 53.186, 7.045667456E+00
1689102880.6379972, 24.352, 40.624, 53.182, 7.045666072E+00
1689102882.056512, 24.352, 40.6243, 53.178, 7.045665533E+00
1689102883.4754102, 24.354, 40.6244, 53.169, 7.045667719E+00
1689102884.8935187, 24.345, 40.6242, 53.165, 7.045667749E+00
1689102886.311837, 24.346, 40.6242, 53.166, 7.045667336E+00
1689102887.7303467, 24.346, 40.6244, 53.159, 7.045669349E+00
1689102889.1488564, 24.342, 40.624, 53.151, 7.045666644E+00
1689102890.5672266, 24.352, 40.6243, 53.145, 7.045667566E+00
1689102891.9856808, 24.331, 40.6239, 53.128, 7.045665067E+00
1689102893.404229, 24.336, 40.6245, 53.127, 7.045668461E+00
1689102894.8225422, 24.339, 40.6244, 53.117, 7.045667024E+00
1689102896.241062, 24.336, 40.6243, 53.107, 7.045669050E+00
1689102897.6595926, 24.331, 40.6243, 53.105, 7.045667277E+00
1689102899.0778747, 24.322, 40.6243, 53.103, 7.045666858E+00
1689102900.496406, 24.32, 40.6238, 53.095, 7.045666568E+00
1689102901.914889, 24.325, 40.624, 53.089, 7.045666495E+00
1689102903.3334346, 24.316, 40.6237, 53.085, 7.045666778E+00
1689102904.7517471, 24.313, 40.6239, 53.087, 7.045666605E+00
1689102906.1702445, 24.308, 40.624, 53.08, 7.045667460E+00
1689102907.5887172, 24.319, 40.6245, 53.074, 7.045667263E+00
1689102909.007061, 24.309, 40.624, 53.082, 7.045668547E+00
1689102910.4255896, 24.32, 40.6241, 53.075, 7.045589918E+00
1689102911.8440921, 24.308, 40.6246, 53.07, 7.045669399E+00
1689102913.2624133, 24.305, 40.6244, 53.067, 7.045666871E+00
1689102914.6809316, 24.308, 40.6239, 53.072, 7.045667090E+00
1689102916.0994413, 24.314, 40.6247, 53.071, 7.045667047E+00
1689102917.5179374, 24.303, 40.6249, 53.058, 7.045666844E+00
1689102918.9362562, 24.308, 40.6241, 53.057, 7.045667569E+00
1689102920.3548112, 24.306, 40.6243, 53.056, 7.045667300E+00
1689102921.773293, 24.293, 40.6241, 53.059, 7.045668445E+00
1689102923.1916263, 24.302, 40.6242, 53.05, 7.045666828E+00
1689102924.6101282, 24.296, 40.6246, 53.038, 7.045668162E+00
1689102926.028647, 24.291, 40.624, 53.042, 7.045666618E+00
1689102927.4469888, 24.291, 40.6249, 53.037, 7.045666032E+00
1689102928.865508, 24.285, 40.6246, 53.037, 7.045666984E+00
1689102930.2840052, 24.282, 40.6244, 53.037, 7.045668175E+00
1689102931.7022943, 24.282, 40.625, 53.04, 7.045667809E+00
1689102933.120787, 24.283, 40.6245, 53.033, 7.045666754E+00
1689102934.53932, 24.277, 40.6245, 53.033, 7.045668235E+00
1689102935.957824, 24.279, 40.6244, 53.03, 7.045668441E+00
1689102937.376232, 24.287, 40.6247, 53.032, 7.045668095E+00
1689102938.7946563, 24.288, 40.625, 53.037, 7.045667889E+00
1689102940.2131696, 24.283, 40.625, 53.028, 7.045667702E+00
1689102941.6315005, 24.288, 40.6242, 53.02, 7.045668804E+00
1689102943.0499935, 24.277, 40.6245, 53.022, 7.045667163E+00
1689102944.4685817, 24.279, 40.6246, 53.008, 7.045668318E+00
1689102945.88687, 24.28, 40.6243, 53.008, 7.045666475E+00
1689102947.3054113, 24.273, 40.6247, 53.014, 7.045666957E+00
1689102948.7238965, 24.28, 40.6249, 53.011, 7.045667020E+00
1689102950.1421921, 24.273, 40.6251, 53.01, 7.045667423E+00
1689102951.5607343, 24.271, 40.6258, 53.007, 7.045664742E+00
1689102952.9792151, 24.27, 40.6249, 53.012, 7.045665966E+00
1689102954.397577, 24.274, 40.6245, 53.004, 7.045667476E+00
1689102955.8160443, 24.277, 40.625, 53.009, 7.045669063E+00
1689102957.2345672, 24.279, 40.6246, 53.01, 7.045667163E+00
1689102958.6530573, 24.271, 40.6249, 52.997, 7.045667816E+00
1689102960.0714831, 24.274, 40.6249, 52.997, 7.045666399E+00
1689102961.4898958, 24.26, 40.625, 52.985, 7.045666731E+00
1689102962.9085183, 24.256, 40.6253, 52.973, 7.045667417E+00
1689102964.3268893, 24.259, 40.6252, 52.969, 7.045667443E+00
1689102965.745252, 24.259, 40.6252, 52.963, 7.045665993E+00
1689102967.163759, 24.26, 40.6254, 52.955, 7.045666558E+00
1689102968.5822968, 24.251, 40.6255, 52.946, 7.045667829E+00
1689102970.0006006, 24.247, 40.6252, 52.94, 7.045667437E+00
1689102971.4191153, 24.242, 40.625, 52.933, 7.045668139E+00
1689102972.8376036, 24.236, 40.6252, 52.927, 7.045667194E+00
1689102974.2559488, 24.228, 40.6255, 52.915, 7.045665926E+00
1689102975.6744237, 24.233, 40.6255, 52.913, 7.045665950E+00
1689102977.0929615, 24.237, 40.6252, 52.908, 7.045668298E+00
1689102978.5112832, 24.228, 40.6251, 52.901, 7.045668119E+00
1689102979.9297965, 24.237, 40.6253, 52.898, 7.045668767E+00
1689102981.3483038, 24.236, 40.6251, 52.895, 7.045669123E+00
1689102982.7666595, 24.228, 40.6252, 52.891, 7.045667091E+00
1689102984.1851666, 24.236, 40.6258, 52.886, 7.045666575E+00
1689102985.6036527, 24.241, 40.6259, 52.886, 7.045667417E+00
1689102987.02199, 24.236, 40.6259, 52.883, 7.045666542E+00
1689102988.4404805, 24.239, 40.6257, 52.879, 7.045666885E+00
1689102989.8589835, 24.234, 40.6255, 52.88, 7.045666213E+00
1689102991.2775, 24.23, 40.6261, 52.883, 7.045666306E+00
1689102992.6958241, 24.234, 40.6257, 52.886, 7.045667364E+00
1689102994.1143746, 24.23, 40.6252, 52.883, 7.045666495E+00
1689102995.5328183, 24.222, 40.6253, 52.881, 7.045667094E+00
1689102996.9511762, 24.221, 40.6261, 52.874, 7.045668575E+00
1689102998.3697243, 24.231, 40.626, 52.876, 7.045666875E+00
1689102999.7882369, 24.222, 40.6253, 52.868, 7.045667357E+00
1689103001.20657, 24.221, 40.6255, 52.861, 7.045667400E+00
1689103002.6250446, 24.207, 40.6252, 52.854, 7.045667377E+00
1689103004.0435302, 24.201, 40.6254, 52.842, 7.045666702E+00
1689103005.4620996, 24.201, 40.6256, 52.841, 7.045666223E+00
1689103006.8803482, 24.201, 40.6259, 52.836, 7.045666961E+00
1689103008.298879, 24.199, 40.6256, 52.837, 7.045667404E+00
1689103009.7173867, 24.199, 40.6266, 52.838, 7.045667177E+00
1689103011.135734, 24.195, 40.6262, 52.84, 7.045589087E+00
1689103012.5542111, 24.196, 40.6262, 52.84, 7.045666475E+00
1689103013.9727108, 24.19, 40.6262, 52.849, 7.045668065E+00
1689103015.391225, 24.201, 40.6263, 52.854, 7.045666702E+00
1689103016.8095868, 24.196, 40.6257, 52.853, 7.045667487E+00
1689103018.2280757, 24.198, 40.6258, 52.861, 7.045668032E+00
1689103019.6466157, 24.198, 40.626, 52.86, 7.045665118E+00
1689103021.0649335, 24.193, 40.6267, 52.856, 7.045668265E+00
1689103022.4834406, 24.193, 40.6251, 52.865, 7.045669104E+00
1689103023.9019465, 24.196, 40.6265, 52.865, 7.045667364E+00
1689103025.3202858, 24.193, 40.6264, 52.861, 7.045666445E+00
1689103026.7387865, 24.184, 40.6258, 52.853, 7.045666173E+00
1689103028.1572773, 24.196, 40.6261, 52.852, 7.045668072E+00
1689103029.575617, 24.192, 40.6258, 52.85, 7.045667706E+00
1689103030.9941828, 24.188, 40.6264, 52.846, 7.045667038E+00
1689103032.4126294, 24.182, 40.6264, 52.831, 7.045667616E+00
1689103033.8309588, 24.184, 40.6264, 52.825, 7.045666798E+00
1689103035.24947, 24.178, 40.6263, 52.82, 7.045668215E+00
1689103036.6679764, 24.175, 40.6268, 52.817, 7.045667923E+00
1689103038.086478, 24.175, 40.6267, 52.812, 7.045666296E+00
1689103039.5048022, 24.172, 40.6268, 52.813, 7.045668112E+00
1689103040.923337, 24.179, 40.6269, 52.823, 7.045666549E+00
1689103042.3418248, 24.173, 40.6266, 52.842, 7.045666965E+00
1689103043.7601593, 24.178, 40.6266, 52.853, 7.045666223E+00
1689103045.1786678, 24.184, 40.6266, 52.874, 7.045667793E+00
1689103046.5971556, 24.179, 40.6258, 52.885, 7.045668738E+00
1689103048.0155094, 24.181, 40.6262, 52.893, 7.045668080E+00
1689103049.4340217, 24.188, 40.6263, 52.917, 7.045666998E+00
1689103050.852527, 24.173, 40.6267, 52.919, 7.045665897E+00
1689103052.271031, 24.175, 40.6262, 52.925, 7.045667081E+00
1689103053.6893792, 24.175, 40.6265, 52.924, 7.045668179E+00
1689103055.1078753, 24.165, 40.626, 52.912, 7.045667111E+00
1689103056.526371, 24.161, 40.6268, 52.901, 7.045666193E+00
1689103057.944724, 24.15, 40.6263, 52.898, 7.045666643E+00
1689103059.3632388, 24.15, 40.6255, 52.893, 7.045668452E+00
1689103060.7817385, 24.142, 40.6262, 52.885, 7.045666935E+00
1689103062.2000902, 24.136, 40.6255, 52.876, 7.045666705E+00
1689103063.6185749, 24.139, 40.6253, 52.875, 7.045666380E+00
1689103065.0371408, 24.141, 40.6254, 52.865, 7.045664956E+00
1689103066.455581, 24.139, 40.625, 52.865, 7.045666776E+00
1689103067.873914, 24.139, 40.6245, 52.862, 7.045667181E+00
1689103069.2924259, 24.138, 40.6253, 52.863, 7.045667867E+00
1689103070.710908, 24.139, 40.6242, 52.858, 7.045667830E+00
1689103072.1292276, 24.144, 40.6247, 52.853, 7.045666290E+00
1689103073.547744, 24.15, 40.6243, 52.848, 7.045668210E+00
1689103074.9661317, 24.133, 40.6239, 52.846, 7.045669241E+00
1689103076.3845992, 24.144, 40.6238, 52.837, 7.045667521E+00
1689103077.8031054, 24.147, 40.6237, 52.836, 7.045666476E+00
1689103079.2216065, 24.152, 40.624, 52.842, 7.045666586E+00
1689103080.639945, 24.153, 40.6238, 52.839, 7.045665777E+00
1689103082.058459, 24.149, 40.6236, 52.827, 7.045668136E+00
1689103083.4769974, 24.149, 40.6227, 52.819, 7.045666822E+00
1689103084.8954885, 24.147, 40.6231, 52.807, 7.045667158E+00
1689103086.3138099, 24.147, 40.6226, 52.8, 7.045667142E+00
1689103087.7323287, 24.149, 40.6226, 52.8, 7.045664976E+00
1689103089.1508243, 24.149, 40.6218, 52.791, 7.045667112E+00
1689103090.5693421, 24.142, 40.6221, 52.79, 7.045667282E+00
1689103091.9876847, 24.144, 40.622, 52.781, 7.045666872E+00
1689103093.4061892, 24.146, 40.6213, 52.781, 7.045667551E+00
1689103094.8245025, 24.152, 40.6214, 52.776, 7.045665981E+00
1689103096.2430744, 24.155, 40.6211, 52.778, 7.045666779E+00
1689103097.661529, 24.156, 40.6204, 52.768, 7.045669614E+00
1689103099.0800228, 24.153, 40.6207, 52.762, 7.045668097E+00
1689103100.4983783, 24.147, 40.6202, 52.75, 7.045666713E+00
1689103101.9168537, 24.15, 40.6204, 52.747, 7.045568206E+00
1689103103.33538, 24.153, 40.6204, 52.742, 7.045666404E+00
1689103104.7537203, 24.153, 40.6196, 52.729, 7.045667538E+00
1689103106.1722503, 24.158, 40.619, 52.721, 7.045666617E+00
1689103107.5907323, 24.152, 40.6196, 52.716, 7.045666360E+00
1689103109.0091171, 24.156, 40.6188, 52.706, 7.045666247E+00
1689103110.4275818, 24.156, 40.6188, 52.703, 7.045667628E+00
1689103111.8461292, 24.159, 40.6186, 52.697, 7.045666600E+00
1689103113.2644079, 24.159, 40.6181, 52.686, 7.045668071E+00
1689103114.682935, 24.155, 40.6182, 52.68, 7.045666886E+00
1689103116.1014476, 24.162, 40.6183, 52.672, 7.045667672E+00
1689103117.519936, 24.158, 40.618, 52.675, 7.045667432E+00
1689103118.9382718, 24.165, 40.6173, 52.674, 7.045667212E+00
1689103120.3567836, 24.164, 40.6167, 52.668, 7.045668017E+00
1689103121.775291, 24.169, 40.6173, 52.67, 7.045665599E+00
1689103123.1936297, 24.173, 40.6167, 52.674, 7.045666704E+00
1689103124.6121306, 24.172, 40.6163, 52.68, 7.045667725E+00
1689103126.0306318, 24.169, 40.616, 52.679, 7.045668227E+00
1689103127.4490006, 24.173, 40.6155, 52.694, 7.045666448E+00
1689103128.8675046, 24.173, 40.615, 52.69, 7.045667492E+00
1689103130.285983, 24.179, 40.615, 52.696, 7.045666870E+00
1689103131.704316, 24.169, 40.6148, 52.706, 7.045666601E+00
1689103133.1228476, 24.162, 40.6141, 52.705, 7.045665793E+00
1689103134.5413394, 24.159, 40.6144, 52.714, 7.045668394E+00
1689103135.9596758, 24.165, 40.6137, 52.717, 7.045667872E+00
1689103137.3781796, 24.161, 40.6129, 52.723, 7.045667443E+00
1689103138.7968707, 24.155, 40.6131, 52.729, 7.045668268E+00
1689103140.2151973, 24.172, 40.6128, 52.737, 7.045669040E+00
1689103141.6335802, 24.175, 40.6119, 52.749, 7.045666282E+00
1689103143.0520315, 24.172, 40.6122, 52.752, 7.045667420E+00
1689103144.470529, 24.169, 40.6118, 52.754, 7.045667200E+00
1689103145.8888705, 24.185, 40.6114, 52.776, 7.045666000E+00
1689103147.3074083, 24.179, 40.6113, 52.781, 7.045666239E+00
1689103148.7258878, 24.176, 40.6113, 52.789, 7.045667201E+00
1689103150.144243, 24.181, 40.611, 52.801, 7.045667703E+00
1689103151.5627341, 24.181, 40.6107, 52.811, 7.045666592E+00
1689103152.9812481, 24.19, 40.6096, 52.831, 7.045665727E+00
1689103154.3996453, 24.184, 40.61, 52.84, 7.045667817E+00
1689103155.8181393, 24.192, 40.6089, 52.85, 7.045665212E+00
1689103157.2366111, 24.185, 40.6098, 52.865, 7.045666945E+00
1689103158.6551347, 24.19, 40.6093, 52.867, 7.045668449E+00
1689103160.0734332, 24.199, 40.6087, 52.883, 7.045666057E+00
1689103161.491947, 24.201, 40.609, 52.897, 7.045665844E+00
1689103162.9105215, 24.21, 40.608, 52.904, 7.045667923E+00
1689103164.3287783, 24.211, 40.6074, 52.922, 7.045667274E+00
1689103165.7473042, 24.208, 40.6075, 52.934, 7.045667201E+00
1689103167.165799, 24.218, 40.6069, 52.951, 7.045668033E+00
1689103168.5841956, 24.224, 40.6063, 52.971, 7.045667760E+00
1689103170.0026152, 24.218, 40.6061, 52.986, 7.045668486E+00
1689103171.4211228, 24.219, 40.6058, 53.012, 7.045668433E+00
1689103172.8396766, 24.216, 40.6051, 53.033, 7.045668303E+00
1689103174.2579918, 24.228, 40.6054, 53.049, 7.045666989E+00
1689103175.6764948, 24.225, 40.6046, 53.071, 7.045666829E+00
1689103177.0950458, 24.23, 40.604, 53.08, 7.045668316E+00
1689103178.5133266, 24.23, 40.6037, 53.098, 7.045667980E+00
1689103179.9318337, 24.23, 40.6034, 53.121, 7.045667904E+00
1689103181.350337, 24.231, 40.6032, 53.144, 7.045667870E+00
1689103182.7686589, 24.244, 40.6028, 53.165, 7.045668795E+00
1689103184.1871638, 24.241, 40.6027, 53.182, 7.045668306E+00
1689103185.605668, 24.244, 40.6025, 53.195, 7.045667458E+00
1689103187.0241768, 24.245, 40.6019, 53.226, 7.045666354E+00
1689103188.4425187, 24.244, 40.6012, 53.248, 7.045668660E+00
1689103189.8610237, 24.248, 40.6011, 53.271, 7.045667525E+00
1689103191.279577, 24.262, 40.6007, 53.3, 7.045667701E+00
1689103192.697861, 24.256, 40.6002, 53.315, 7.045586776E+00
1689103194.116378, 24.262, 40.6, 53.336, 7.045667987E+00
1689103195.5349088, 24.257, 40.5989, 53.35, 7.045667342E+00
1689103196.9532294, 24.253, 40.5988, 53.365, 7.045667911E+00
1689103198.3717382, 24.268, 40.5986, 53.394, 7.045666960E+00
1689103199.79026, 24.273, 40.5987, 53.398, 7.045667346E+00
1689103201.2085936, 24.273, 40.5978, 53.422, 7.045666451E+00
1689103202.627124, 24.264, 40.598, 53.433, 7.045665929E+00
1689103204.0456483, 24.271, 40.597, 53.447, 7.045669522E+00
1689103205.4641216, 24.268, 40.5966, 53.452, 7.045669019E+00
1689103206.8824527, 24.271, 40.5964, 53.459, 7.045667712E+00
1689103208.300978, 24.264, 40.5961, 53.455, 7.045667496E+00
1689103209.7195692, 24.262, 40.5965, 53.458, 7.045665673E+00
1689103211.1377811, 24.268, 40.5953, 53.455, 7.045664974E+00
1689103212.556345, 24.265, 40.5952, 53.45, 7.045666824E+00
1689103213.97483, 24.26, 40.5948, 53.454, 7.045668185E+00
1689103215.393256, 24.262, 40.5944, 53.456, 7.045666934E+00
1689103216.8116498, 24.27, 40.5941, 53.455, 7.045667925E+00
1689103218.2301464, 24.268, 40.594, 53.453, 7.045667849E+00
1689103219.6486876, 24.264, 40.5938, 53.461, 7.045669213E+00
1689103221.0670288, 24.27, 40.5926, 53.464, 7.045668421E+00
1689103222.485512, 24.276, 40.5927, 53.464, 7.045667999E+00
1689103223.9040349, 24.279, 40.5923, 53.461, 7.045668661E+00
1689103225.322378, 24.28, 40.592, 53.457, 7.045667230E+00
1689103226.7409196, 24.287, 40.5912, 53.449, 7.045668484E+00
1689103228.1595147, 24.29, 40.5909, 53.459, 7.045668624E+00
1689103229.5779226, 24.285, 40.5906, 53.453, 7.045668195E+00
1689103230.9961987, 24.287, 40.5903, 53.454, 7.045668252E+00
1689103232.4148166, 24.293, 40.5899, 53.452, 7.045668405E+00
1689103233.8330395, 24.305, 40.5891, 53.458, 7.045667619E+00
1689103235.2515395, 24.296, 40.5888, 53.449, 7.045666149E+00
1689103236.6700535, 24.297, 40.5879, 53.457, 7.045666855E+00
1689103238.088571, 24.297, 40.5876, 53.455, 7.045667360E+00
1689103239.5069218, 24.308, 40.5876, 53.459, 7.045667623E+00
1689103240.92542, 24.3, 40.5873, 53.478, 7.045668056E+00
1689103242.3439376, 24.302, 40.5863, 53.479, 7.045666492E+00
1689103243.7624223, 24.308, 40.5858, 53.481, 7.045668435E+00
1689103245.1808124, 24.313, 40.5858, 53.491, 7.045665364E+00
1689103246.5992794, 24.317, 40.5855, 53.489, 7.045666416E+00
1689103248.0178227, 24.316, 40.5855, 53.495, 7.045668396E+00
1689103249.4361405, 24.319, 40.5846, 53.501, 7.045670508E+00
1689103250.8546443, 24.328, 40.5839, 53.499, 7.045668961E+00
1689103252.273176, 24.328, 40.5839, 53.503, 7.045666679E+00
1689103253.6916134, 24.337, 40.5831, 53.502, 7.045668572E+00
1689103255.1100473, 24.331, 40.5831, 53.507, 7.045667923E+00
1689103256.5285738, 24.334, 40.5826, 53.507, 7.045667967E+00
1689103257.9468527, 24.337, 40.5819, 53.508, 7.045668066E+00
1689103259.3654451, 24.332, 40.582, 53.505, 7.045668030E+00
1689103260.7838986, 24.337, 40.5814, 53.504, 7.045666866E+00
1689103262.2022097, 24.346, 40.5812, 53.503, 7.045668136E+00
1689103263.6206882, 24.346, 40.5807, 53.503, 7.045668143E+00
