t, ref_c, humidity, v
1689113507.7227595, 23.657, 52.305, 1.000043964e+01
1689113509.1412418, 23.657, 52.296, 1.000013256e+01
1689113510.5595865, 23.666, 52.285, 1.000012493e+01
1689113511.9780974, 23.672, 52.285, 1.000001431e+01
1689113513.3966155, 23.672, 52.289, 1.000011730e+01
1689113514.8149552, 23.678, 52.281, 1.000000763e+01
1689113516.2335138, 23.68, 52.277, 1.000023556e+01
1689113517.6519659, 23.686, 52.28, 1.000011730e+01
1689113519.070498, 23.687, 52.28, 1.000014877e+01
1689113520.4891891, 23.686, 52.282, 1.000030136e+01
1689113521.907377, 23.683, 52.281, 1.000023079e+01
1689113523.3259113, 23.687, 52.29, 1.000019741e+01
1689113524.7443416, 23.694, 52.293, 1.000055122e+01
1689113526.1626835, 23.697, 52.289, 1.000068188e+01
1689113527.581137, 23.704, 52.286, 1.000060177e+01
1689113528.9996645, 23.691, 52.28, 1.000073147e+01
1689113530.4180355, 23.703, 52.28, 1.000051117e+01
1689113531.8365777, 23.695, 52.273, 1.000062275e+01
1689113533.255027, 23.712, 52.271, 1.000063896e+01
1689113534.6733563, 23.709, 52.262, 1.000064564e+01
1689113536.0918858, 23.715, 52.253, 1.000062752e+01
1689113537.5107865, 23.721, 52.247, 1.000056171e+01
1689113538.9291115, 23.72, 52.246, 1.000057697e+01
1689113540.3472877, 23.715, 52.229, 1.000066853e+01
1689113541.7657552, 23.715, 52.222, 1.000078678e+01
1689113543.184316, 23.723, 52.216, 1.000055122e+01
1689113544.602572, 23.73, 52.202, 1.000061417e+01
1689113546.0210998, 23.738, 52.2, 1.000059891e+01
1689113547.4398456, 23.735, 52.18, 1.000045013e+01
1689113548.8580015, 23.736, 52.169, 1.000065708e+01
1689113550.2764778, 23.743, 52.165, 1.000049591e+01
1689113551.6949625, 23.746, 52.156, 1.000058937e+01
1689113553.1133106, 23.741, 52.138, 1.000057220e+01
1689113554.5318203, 23.749, 52.128, 1.000057983e+01
1689113555.950287, 23.743, 52.116, 1.000039673e+01
1689113557.3686743, 23.755, 52.114, 1.000049782e+01
1689113558.7871785, 23.758, 52.104, 1.000027370e+01
1689113560.2056386, 23.761, 52.103, 1.000028610e+01
1689113561.6243713, 23.767, 52.102, 1.000027847e+01
1689113563.0425088, 23.77, 52.092, 1.000050449e+01
1689113564.4609854, 23.766, 52.087, 1.000039577e+01
1689113565.879567, 23.769, 52.079, 1.000038242e+01
1689113567.297813, 23.772, 52.078, 1.000040150e+01
1689113568.71645, 23.773, 52.066, 1.000037479e+01
1689113570.1350992, 23.778, 52.069, 1.000045300e+01
1689113571.5534742, 23.779, 52.067, 1.000066853e+01
1689113572.9717278, 23.776, 52.075, 1.000044632e+01
1689113574.390234, 23.782, 52.067, 1.000056839e+01
1689113575.808713, 23.787, 52.067, 1.000073910e+01
1689113577.227256, 23.787, 52.063, 1.000053883e+01
1689113578.6458316, 23.793, 52.074, 1.000064468e+01
1689113580.0641336, 23.789, 52.076, 1.000063992e+01
1689113581.4826798, 23.789, 52.069, 1.000063705e+01
1689113582.9010055, 23.792, 52.076, 1.000058937e+01
1689113584.3195388, 23.789, 52.073, 1.000053024e+01
1689113585.7379928, 23.793, 52.078, 1.000065041e+01
1689113587.1564574, 23.799, 52.072, 1.000078583e+01
1689113588.5748262, 23.801, 52.08, 1.000078678e+01
1689113589.9933915, 23.808, 52.079, 1.000067997e+01
1689113591.4118893, 23.799, 52.076, 1.000077629e+01
1689113592.8303523, 23.804, 52.08, 1.000062370e+01
1689113594.2486665, 23.805, 52.077, 1.000060558e+01
1689113595.6671884, 23.819, 52.084, 1.000057793e+01
1689113597.0857375, 23.812, 52.081, 1.000065804e+01
1689113598.504215, 23.808, 52.083, 1.000046539e+01
1689113599.9225137, 23.822, 52.087, 1.000044250e+01
1689113601.341205, 23.822, 52.088, 1.000036526e+01
1689113602.759619, 23.819, 52.087, 1.000016212e+01
1689113604.1780608, 23.824, 52.09, 1.000018024e+01
1689113605.5963316, 23.827, 52.092, 1.000016117e+01
1689113607.014888, 23.835, 52.092, 1.000007343e+01
1689113608.4334943, 23.827, 52.091, 1.000005054e+01
1689113609.8517706, 23.83, 52.097, 1.000006008e+01
1689113611.270429, 23.831, 52.097, 1.000017643e+01
1689113612.688775, 23.828, 52.093, 1.000016117e+01
1689113614.1070843, 23.841, 52.099, 1.000027657e+01
1689113615.5257103, 23.856, 52.097, 1.000006485e+01
1689113616.944175, 23.856, 52.102, 1.000020409e+01
1689113618.362863, 23.85, 52.097, 1.000046253e+01
1689113619.781089, 23.861, 52.093, 1.000047874e+01
1689113621.1995008, 23.864, 52.1, 1.000062370e+01
1689113622.618, 23.859, 52.09, 1.000064278e+01
1689113624.0364954, 23.865, 52.089, 1.000055504e+01
1689113625.4548385, 23.871, 52.086, 1.000070286e+01
1689113626.8732939, 23.877, 52.09, 1.000073147e+01
1689113628.292062, 23.879, 52.091, 1.000060368e+01
1689113629.7103255, 23.88, 52.086, 1.000061417e+01
1689113631.1286943, 23.887, 52.086, 1.000074387e+01
1689113632.5472274, 23.888, 52.087, 1.000062370e+01
1689113633.965737, 23.884, 52.088, 1.000067997e+01
1689113635.3842096, 23.894, 52.084, 1.000079346e+01
1689113636.8025713, 23.891, 52.078, 1.000090027e+01
1689113638.221145, 23.905, 52.074, 1.000073338e+01
1689113639.6395254, 23.903, 52.071, 1.000077248e+01
1689113641.0580902, 23.902, 52.072, 1.000089169e+01
1689113642.476524, 23.913, 52.053, 1.000059795e+01
1689113643.8949196, 23.922, 52.058, 1.000057507e+01
1689113645.3134449, 23.925, 52.054, 1.000056171e+01
1689113646.7318373, 23.914, 52.05, 1.000058270e+01
1689113648.1503017, 23.917, 52.046, 1.000073242e+01
1689113649.5688024, 23.917, 52.047, 1.000043869e+01
1689113650.987149, 23.914, 52.041, 1.000054073e+01
1689113652.4055862, 23.93, 52.044, 1.000030708e+01
1689113653.824182, 23.925, 52.04, 1.000028133e+01
1689113655.2426546, 23.925, 52.038, 1.000041771e+01
1689113656.6609592, 23.936, 52.044, 1.000043488e+01
1689113658.0795074, 23.926, 52.029, 1.000038815e+01
1689113659.4981546, 23.933, 52.034, 1.000044632e+01
1689113660.9163637, 23.93, 52.036, 1.000045490e+01
1689113662.3348682, 23.939, 52.034, 1.000056267e+01
1689113663.7533448, 23.93, 52.041, 1.000031090e+01
1689113665.1718507, 23.936, 52.038, 1.000051880e+01
1689113666.5905104, 23.934, 52.035, 1.000045109e+01
1689113668.0089147, 23.939, 52.036, 1.000041676e+01
1689113669.427247, 23.939, 52.03, 1.000044250e+01
1689113670.8457394, 23.943, 52.028, 1.000053310e+01
1689113672.2640827, 23.948, 52.026, 1.000043011e+01
1689113673.682633, 23.94, 52.027, 1.000069523e+01
1689113675.1009188, 23.949, 52.02, 1.000060368e+01
1689113676.5194435, 23.943, 52.022, 1.000062466e+01
1689113677.9379065, 23.954, 52.017, 1.000060368e+01
1689113679.3566191, 23.954, 52.019, 1.000048637e+01
1689113680.7748423, 23.96, 52.02, 1.000067902e+01
1689113682.1933625, 23.957, 52.012, 1.000056744e+01
1689113683.6117618, 23.965, 52.013, 1.000063515e+01
1689113685.030286, 23.965, 52.01, 1.000068188e+01
1689113686.448667, 23.969, 52.001, 1.000079536e+01
1689113687.867148, 23.965, 52.003, 1.000066566e+01
1689113689.2859335, 23.974, 52.004, 1.000053310e+01
1689113690.7042036, 23.979, 52.006, 1.000057793e+01
1689113692.1225207, 23.971, 52.004, 1.000073719e+01
1689113693.5412087, 23.986, 52.0, 1.000046158e+01
1689113694.9593308, 23.986, 51.998, 1.000047302e+01
1689113696.3779988, 23.977, 51.994, 1.000039291e+01
1689113697.7965825, 23.988, 51.991, 1.000051403e+01
1689113699.2148879, 23.989, 51.992, 1.000048828e+01
1689113700.6333768, 23.995, 51.987, 1.000035763e+01
1689113702.0518746, 23.985, 51.981, 1.000047874e+01
1689113703.4702592, 23.988, 51.984, 1.000035667e+01
1689113704.8887265, 23.988, 51.983, 1.000060177e+01
1689113706.307196, 23.994, 51.975, 1.000037766e+01
1689113707.7257566, 23.992, 51.974, 1.000037861e+01
1689113709.1442685, 24.0, 51.981, 1.000036430e+01
1689113710.5627615, 24.002, 51.976, 1.000038815e+01
1689113711.9810784, 24.006, 51.976, 1.000027370e+01
1689113713.3996055, 24.003, 51.977, 1.000027561e+01
1689113714.8179336, 24.002, 51.979, 1.000026321e+01
1689113716.2364688, 23.998, 51.978, 1.000023556e+01
1689113717.6549008, 24.017, 51.976, 1.000024986e+01
1689113719.073283, 24.015, 51.974, 1.000025940e+01
1689113720.4918337, 24.023, 51.968, 1.000041103e+01
1689113721.9103143, 24.017, 51.958, 1.000043964e+01
1689113723.3286593, 24.02, 51.968, 1.000047112e+01
1689113724.7471287, 24.037, 51.968, 1.000036430e+01
1689113726.1657147, 24.037, 51.971, 1.000059414e+01
1689113727.5841346, 24.028, 51.969, 1.000056744e+01
1689113729.0025725, 24.032, 51.963, 1.000068951e+01
1689113730.4212177, 24.038, 51.955, 1.000058270e+01
1689113731.8395762, 24.047, 51.952, 1.000065231e+01
1689113733.2579005, 24.049, 51.955, 1.000069809e+01
1689113734.6763675, 24.044, 51.951, 1.000065422e+01
1689113736.0949087, 24.041, 51.949, 1.000083447e+01
1689113737.5134034, 24.054, 51.947, 1.000058174e+01
1689113738.931764, 24.044, 51.941, 1.000065708e+01
1689113740.350387, 24.052, 51.944, 1.000051785e+01
1689113741.7686744, 24.06, 51.939, 1.000062561e+01
1689113743.187328, 24.058, 51.931, 1.000064945e+01
1689113744.605681, 24.06, 51.931, 1.000050163e+01
1689113746.0241988, 24.063, 51.928, 1.000049019e+01
1689113747.4424942, 24.075, 51.919, 1.000056458e+01
1689113748.8609495, 24.067, 51.919, 1.000045300e+01
1689113750.279486, 24.074, 51.915, 1.000043678e+01
1689113751.6977892, 24.078, 51.915, 1.000043583e+01
1689113753.1165004, 24.074, 51.901, 1.000042439e+01
1689113754.5348873, 24.075, 51.899, 1.000030708e+01
1689113755.9533474, 24.08, 51.903, 1.000041389e+01
1689113757.3716598, 24.084, 51.895, 1.000045395e+01
1689113758.7901783, 24.1, 51.894, 1.000052166e+01
1689113760.2087638, 24.086, 51.885, 1.000053406e+01
1689113761.6272497, 24.093, 51.891, 1.000029945e+01
1689113763.0455997, 24.097, 51.886, 1.000055885e+01
1689113764.4641275, 24.106, 51.886, 1.000044060e+01
1689113765.8825486, 24.11, 51.879, 1.000059509e+01
1689113767.3008747, 24.103, 51.874, 1.000061035e+01
1689113768.7194245, 24.112, 51.878, 1.000052261e+01
1689113770.1378922, 24.115, 51.877, 1.000066471e+01
1689113771.5563133, 24.107, 51.861, 1.000055027e+01
1689113772.9747722, 24.118, 51.859, 1.000072098e+01
1689113774.3933153, 24.121, 51.859, 1.000068092e+01
1689113775.81166, 24.115, 51.85, 1.000081635e+01
1689113777.230034, 24.118, 51.847, 1.000056648e+01
1689113778.6486814, 24.127, 51.841, 1.000070000e+01
1689113780.066975, 24.127, 51.84, 1.000080585e+01
1689113781.4854925, 24.132, 51.833, 1.000063229e+01
1689113782.903965, 24.13, 51.833, 1.000070286e+01
1689113784.322273, 24.127, 51.835, 1.000069714e+01
1689113785.7408154, 24.132, 51.831, 1.000057793e+01
1689113787.159321, 24.139, 51.821, 1.000066757e+01
1689113788.5777187, 24.142, 51.814, 1.000054455e+01
1689113789.9962313, 24.139, 51.811, 1.000055504e+01
1689113791.4146621, 24.147, 51.81, 1.000061893e+01
1689113792.833004, 24.144, 51.806, 1.000037384e+01
1689113794.2515755, 24.153, 51.805, 1.000041866e+01
1689113795.670043, 24.155, 51.798, 1.000055981e+01
1689113797.0885816, 24.155, 51.799, 1.000039577e+01
1689113798.5069485, 24.152, 51.789, 1.000030708e+01
1689113799.9254909, 24.159, 51.789, 1.000030708e+01
1689113801.3438938, 24.173, 51.781, 1.000043297e+01
1689113802.762421, 24.173, 51.78, 1.000030041e+01
1689113804.1809015, 24.172, 51.786, 1.000053215e+01
1689113805.599412, 24.178, 51.784, 1.000049877e+01
1689113807.017766, 24.176, 51.77, 1.000050926e+01
1689113808.4361243, 24.184, 51.773, 1.000027752e+01
1689113809.8546085, 24.188, 51.773, 1.000043964e+01
1689113811.2730649, 24.19, 51.778, 1.000054836e+01
1689113812.6914396, 24.187, 51.759, 1.000040913e+01
1689113814.109927, 24.195, 51.761, 1.000061989e+01
1689113815.528477, 24.182, 51.751, 1.000041294e+01
1689113816.9468496, 24.188, 51.756, 1.000046730e+01
1689113818.365407, 24.192, 51.747, 1.000044537e+01
1689113819.783811, 24.196, 51.745, 1.000056744e+01
1689113821.2023551, 24.204, 51.737, 1.000065899e+01
1689113822.6206489, 24.198, 51.738, 1.000076866e+01
1689113824.0391665, 24.205, 51.733, 1.000065517e+01
1689113825.457823, 24.214, 51.732, 1.000064278e+01
1689113826.8760166, 24.218, 51.727, 1.000089073e+01
1689113828.2945359, 24.21, 51.725, 1.000066090e+01
1689113829.7130342, 24.202, 51.725, 1.000064754e+01
1689113831.131442, 24.21, 51.717, 1.000065041e+01
1689113832.5499449, 24.216, 51.713, 1.000064945e+01
1689113833.968388, 24.218, 51.702, 1.000076389e+01
1689113835.386798, 24.219, 51.704, 1.000086403e+01
1689113836.8053608, 24.221, 51.7, 1.000049782e+01
1689113838.2238498, 24.225, 51.701, 1.000060368e+01
1689113839.6423266, 24.233, 51.691, 1.000057411e+01
1689113841.0605643, 24.23, 51.69, 1.000054646e+01
1689113842.4790852, 24.228, 51.688, 1.000062370e+01
1689113843.8975923, 24.233, 51.688, 1.000036430e+01
1689113845.3161519, 24.234, 51.678, 1.000047779e+01
1689113846.7344558, 24.233, 51.683, 1.000047493e+01
1689113848.1529598, 24.227, 51.673, 1.000047016e+01
1689113849.5713692, 24.231, 51.676, 1.000059128e+01
1689113850.9898663, 24.241, 51.674, 1.000047398e+01
1689113852.4083655, 24.244, 51.672, 1.000039673e+01
1689113853.8267794, 24.244, 51.668, 1.000052738e+01
1689113855.2452216, 24.239, 51.667, 1.000029564e+01
1689113856.6637242, 24.245, 51.668, 1.000041962e+01
1689113858.0821695, 24.253, 51.67, 1.000041389e+01
1689113859.5005338, 24.254, 51.661, 1.000041485e+01
1689113860.9190059, 24.254, 51.658, 1.000031090e+01
1689113862.3375115, 24.257, 51.655, 1.000047779e+01
1689113863.7558687, 24.26, 51.661, 1.000049591e+01
1689113865.1744578, 24.257, 51.658, 1.000040436e+01
1689113866.592893, 24.26, 51.653, 1.000055695e+01
1689113868.0113761, 24.27, 51.654, 1.000045586e+01
1689113869.4297092, 24.257, 51.647, 1.000060177e+01
1689113870.8484504, 24.257, 51.652, 1.000073242e+01
1689113872.2668207, 24.265, 51.647, 1.000062180e+01
1689113873.6852248, 24.264, 51.647, 1.000050640e+01
1689113875.1035705, 24.268, 51.652, 1.000062752e+01
1689113876.522064, 24.268, 51.65, 1.000051022e+01
1689113877.940621, 24.267, 51.646, 1.000050449e+01
1689113879.3592632, 24.271, 51.648, 1.000051880e+01
1689113880.777479, 24.276, 51.648, 1.000058270e+01
1689113882.1959014, 24.277, 51.651, 1.000063419e+01
1689113883.6144824, 24.282, 51.641, 1.000077915e+01
1689113885.032805, 24.279, 51.637, 1.000076199e+01
1689113886.4514754, 24.283, 51.639, 1.000062084e+01
1689113887.86982, 24.287, 51.632, 1.000058651e+01
1689113889.2881777, 24.294, 51.635, 1.000064945e+01
1689113890.7066936, 24.299, 51.636, 1.000065327e+01
1689113892.1252353, 24.299, 51.628, 1.000064278e+01
1689113893.5437622, 24.294, 51.636, 1.000051212e+01
1689113894.9620094, 24.29, 51.634, 1.000059223e+01
1689113896.380682, 24.308, 51.634, 1.000060940e+01
1689113897.799011, 24.309, 51.628, 1.000071812e+01
1689113899.2175765, 24.308, 51.636, 1.000016594e+01
1689113900.6359751, 24.313, 51.63, 1.000016785e+01
1689113902.0544157, 24.316, 51.635, 1.000041199e+01
1689113903.4729416, 24.314, 51.634, 1.000029469e+01
1689113904.891417, 24.313, 51.627, 1.000030994e+01
1689113906.3097582, 24.316, 51.63, 1.000039959e+01
1689113907.7282062, 24.326, 51.631, 1.000040722e+01
1689113909.1468024, 24.331, 51.632, 1.000020790e+01
1689113910.5651171, 24.325, 51.619, 1.000035763e+01
1689113911.9836602, 24.323, 51.622, 1.000022984e+01
1689113913.4021113, 24.328, 51.618, 1.000038433e+01
1689113914.8205674, 24.328, 51.612, 1.000052166e+01
1689113916.238969, 24.328, 51.605, 1.000066185e+01
1689113917.6574156, 24.323, 51.61, 1.000050926e+01
1689113919.07597, 24.329, 51.607, 1.000047874e+01
1689113920.4943094, 24.331, 51.602, 1.000060844e+01
1689113921.9128945, 24.332, 51.595, 1.000070000e+01
1689113923.3312998, 24.336, 51.61, 1.000059795e+01
1689113924.7497668, 24.342, 51.602, 1.000057697e+01
1689113926.1681585, 24.336, 51.605, 1.000070953e+01
1689113927.5866373, 24.343, 51.606, 1.000057602e+01
1689113929.0052073, 24.345, 51.595, 1.000046444e+01
1689113930.4235399, 24.342, 51.592, 1.000055504e+01
1689113931.8420146, 24.343, 51.595, 1.000077438e+01
1689113933.2605615, 24.339, 51.602, 1.000063705e+01
1689113934.6790838, 24.348, 51.596, 1.000056648e+01
1689113936.0974424, 24.342, 51.591, 1.000059509e+01
1689113937.51591, 24.343, 51.592, 1.000044346e+01
1689113938.9342585, 24.339, 51.587, 1.000066662e+01
1689113940.352763, 24.352, 51.582, 1.000050831e+01
1689113941.7712312, 24.354, 51.58, 1.000037289e+01
1689113943.189784, 24.348, 51.574, 1.000035572e+01
1689113944.6081765, 24.348, 51.573, 1.000059986e+01
1689113946.0266273, 24.351, 51.568, 1.000015068e+01
1689113947.4451563, 24.346, 51.558, 1.000027275e+01
1689113948.863445, 24.355, 51.557, 1.000040150e+01
1689113950.282185, 24.355, 51.552, 1.000015068e+01
1689113951.7006328, 24.355, 51.545, 1.000026226e+01
1689113953.1189654, 24.363, 51.545, 1.000026894e+01
1689113954.5373678, 24.359, 51.531, 1.000014210e+01
1689113955.955912, 24.357, 51.525, 1.000025272e+01
1689113957.3743584, 24.363, 51.517, 1.000017166e+01
1689113958.792706, 24.365, 51.511, 1.000029659e+01
1689113960.2111993, 24.354, 51.499, 1.000033474e+01
1689113961.6297832, 24.345, 51.494, 1.000053978e+01
1689113963.0481098, 24.343, 51.486, 1.000068569e+01
1689113964.4665854, 24.346, 51.477, 1.000054932e+01
1689113965.8850474, 24.345, 51.469, 1.000051689e+01
1689113967.3033798, 24.337, 51.461, 1.000076866e+01
1689113968.7221787, 24.339, 51.456, 1.000065136e+01
1689113970.140404, 24.34, 51.452, 1.000067329e+01
1689113971.5588348, 24.331, 51.448, 1.000055504e+01
1689113972.9772458, 24.331, 51.447, 1.000080585e+01
1689113974.395739, 24.332, 51.44, 1.000067234e+01
1689113975.8140976, 24.334, 51.435, 1.000066948e+01
1689113977.2325926, 24.329, 51.435, 1.000077724e+01
1689113978.6511154, 24.329, 51.434, 1.000066090e+01
1689113980.0696912, 24.326, 51.421, 1.000066853e+01
1689113981.488061, 24.32, 51.42, 1.000053024e+01
1689113982.906541, 24.311, 51.412, 1.000051880e+01
1689113984.3249302, 24.299, 51.406, 1.000061035e+01
1689113985.7433386, 24.309, 51.405, 1.000055885e+01
1689113987.161816, 24.302, 51.398, 1.000054359e+01
1689113988.5805397, 24.293, 51.396, 1.000051403e+01
1689113989.9988358, 24.296, 51.392, 1.000060749e+01
1689113991.4171383, 24.29, 51.386, 1.000036621e+01
1689113992.835748, 24.296, 51.392, 1.000003910e+01
1689113994.2541819, 24.285, 51.386, 1.000027657e+01
1689113995.672553, 24.293, 51.389, 1.000017166e+01
1689113997.0910032, 24.294, 51.388, 1.000029182e+01
1689113998.509532, 24.283, 51.388, 1.000017452e+01
1689113999.9278636, 24.282, 51.377, 1.000017548e+01
1689114001.346539, 24.273, 51.377, 1.000004196e+01
1689114002.7649524, 24.282, 51.385, 1.000015354e+01
1689114004.1832201, 24.274, 51.37, 1.000017929e+01
1689114005.6017337, 24.27, 51.371, 1.000029182e+01
1689114007.0202904, 24.264, 51.358, 1.000032043e+01
1689114008.4387524, 24.26, 51.356, 1.000020599e+01
1689114009.857195, 24.259, 51.352, 1.000038433e+01
1689114011.2755702, 24.251, 51.362, 1.000028229e+01
1689114012.6940374, 24.253, 51.351, 1.000030518e+01
1689114014.112434, 24.251, 51.349, 1.000034428e+01
1689114015.5309927, 24.247, 51.357, 1.000029659e+01
1689114016.949558, 24.237, 51.349, 1.000039673e+01
1689114018.367848, 24.25, 51.358, 1.000026608e+01
1689114019.786352, 24.241, 51.356, 1.000031662e+01
1689114021.2048533, 24.239, 51.355, 1.000050735e+01
1689114022.6232514, 24.245, 51.355, 1.000024605e+01
1689114024.0417368, 24.247, 51.359, 1.000064945e+01
1689114025.460186, 24.241, 51.359, 1.000066280e+01
1689114026.8788865, 24.241, 51.353, 1.000065041e+01
1689114028.2970574, 24.237, 51.351, 1.000079632e+01
1689114029.715613, 24.237, 51.351, 1.000055218e+01
1689114031.134193, 24.237, 51.348, 1.000066280e+01
1689114032.552579, 24.237, 51.353, 1.000062561e+01
1689114033.9708672, 24.228, 51.347, 1.000059414e+01
1689114035.3893733, 24.241, 51.343, 1.000057697e+01
1689114036.8076856, 24.244, 51.348, 1.000068474e+01
1689114038.2262256, 24.236, 51.34, 1.000053883e+01
1689114039.644836, 24.236, 51.34, 1.000035000e+01
1689114041.0631127, 24.233, 51.348, 1.000019646e+01
1689114042.4816694, 24.23, 51.344, 1.000033092e+01
1689114043.900105, 24.23, 51.34, 1.000032520e+01
1689114045.318656, 24.225, 51.343, 1.000022793e+01
1689114046.7369714, 24.218, 51.341, 1.000032234e+01
1689114048.1555357, 24.213, 51.336, 1.000034618e+01
1689114049.5739727, 24.21, 51.335, 1.000021553e+01
1689114050.9922664, 24.199, 51.338, 1.000032806e+01
1689114052.4108388, 24.198, 51.335, 1.000045681e+01
1689114053.829327, 24.193, 51.331, 1.000043488e+01
1689114055.247665, 24.193, 51.328, 1.000026321e+01
1689114056.6661592, 24.193, 51.331, 1.000032806e+01
